country,st62q04,N,WTD_N,PCT,SE(PCT),MEAN,SE(MEAN)
Montenegro,Heard of it,1195,1936.9415000000001,83.39412634458255,0.9610622640055924,-0.2401639951438898,0.028618177134082972
Netherlands,Never heard of it,267,11517.058799999999,18.785914022659007,1.232835512437866,-0.21938011126590798,0.07202325418366946
Netherlands,Heard of it,1114,49789.82669999999,81.21408597734099,1.2328355124378665,-0.12188877789365729,0.03146748500060729
New Zealand,Never heard of it,198,2511.6499999999996,14.732142042777765,0.9967898105894166,-0.6098089244122389,0.07558924548558693
New Zealand,Heard of it,1165,14537.126699999999,85.26785795722223,0.9967898105894136,-0.07818486544524698,0.03662578476708681
Perm(Russian Federation),Never heard of it,101,1599.4610999999998,17.514417387926162,1.4980607979605847,-0.15646528071236002,0.08959704089739058
Perm(Russian Federation),Heard of it,478,7532.793,82.48558261207383,1.4980607979605833,-0.21569918156519188,0.048936274494439665
Peru,Never heard of it,106,7019.027499999999,5.76243686466078,0.5685689535755301,-0.2839593269865376,0.07352590967738261
Peru,Heard of it,1647,114787.55649999999,94.23756313533922,0.5685689535755307,-0.20609355195221035,0.023118999771928037
Poland,Never heard of it,152,12254.316599999998,9.715471000572553,0.7873131271166132,0.0053026701627735115,0.08411392238583609
Poland,Heard of it,1375,113877.6702,90.28452899942745,0.7873131271166123,0.12476587248445434,0.0379851800831785
Portugal,Never heard of it,309,5070.388499999999,16.917937061901544,1.096747693599701,0.1814914945866573,0.10778062360635708
Portugal,Heard of it,1481,24900.1007,83.08206293809846,1.0967476935996996,0.22750190937982895,0.037053600698247265
Qatar,Never heard of it,395,396.1915,12.741044705754021,0.5942073627160088,-0.19787122389046793,0.06918019219041795
Qatar,Heard of it,2704,2713.3769,87.258955294246,0.594207362716007,-0.16220309607559244,0.021812590721122505
Romania,Never heard of it,136,3839.8647999999994,8.450774700549681,0.7981402947703555,-0.2965062157917642,0.07822627751494333
Romania,Heard of it,1507,41598.15639999999,91.54922529945033,0.79814029477035775,-0.17872541498016853,0.031712270153827826
Russian Federation,Never heard of it,280,61451.55819999999,16.340934733342323,1.013027319417472,-0.2356642386815833,0.06346728081270919
Russian Federation,Heard of it,1396,314607.4567999999,83.65906526665768,1.0130273194174735,-0.1641225981074724,0.03249554856005054
Serbia,Never heard of it,166,2402.8898999999997,11.342264861232078,0.8778956526585726,-0.37444409167477877,0.10585608358252409
Serbia,Heard of it,1292,18782.384199999997,88.65773513876792,0.8778956526585717,-0.18915125498284782,0.029244764703074147
Singapore,Never heard of it,242,2146.1334,12.63245543794257,0.6458806320472323,-0.01376436665120635,0.07504621453495516
Singapore,Heard of it,1598,14842.9105,87.36754456205743,0.6458806320472305,0.5185394888017417,0.0297903401252128
Slovak Republic,Never heard of it,364,4243.9782,24.884434690316162,1.2482244282845385,0.13560685561485664,0.0611513872026503
Slovak Republic,Heard of it,1111,12810.7721,75.11556530968384,1.2482244282845352,0.06721654153850706,0.03616994214810592
Slovenia,Never heard of it,223,670.4195,11.45060691062969,0.8533081953095479,0.17214513748481358,0.08838749896234244
Slovenia,Heard of it,1633,5184.4623,88.54939308937031,0.8533081953095487,0.33803334339995145,0.022252254515055796
Spain,Never heard of it,4823,74408.58799999999,62.352973950395686,1.004430310825847,0.05530689116154181,0.023813157380694738
Spain,Heard of it,3274,44925.877199999995,37.64702604960432,1.004430310825845,0.08113473238982165,0.028168883514352244
Sweden,Never heard of it,734,14802.702899999998,49.348149961299775,1.2452916801011387,-0.0022595860516797872,0.04046877428200018
Sweden,Heard of it,761,15193.766899999999,50.65185003870022,1.2452916801011413,0.049957322499135974,0.03782463516049089
Switzerland,Never heard of it,1113,8728.736499999999,33.64571016830613,1.089646990921506,0.22320595013951924,0.04686415554645342
Switzerland,Heard of it,2502,17214.3524,66.35428983169388,1.0896469909215054,0.27745541383247124,0.02703381597437286
Thailand,Never heard of it,133,14000.408499999998,6.026458779212269,0.5997783692078383,-0.47911404606515573,0.06262643848052177
Thailand,Heard of it,2047,218315.26829999997,93.97354122078774,0.5997783692078393,-0.3533541449010942,0.018124531935276897
Tunisia,Never heard of it,390,10678.583899999998,30.784680656571297,1.420160591808318,-0.43515837975482763,0.05144419903450341
Tunisia,Heard of it,883,24009.396199999996,69.2153193434287,1.4201605918083169,-0.31391274587738227,0.038864115235624594
Turkey,Never heard of it,362,65259.69479999999,23.430550994103523,1.307077310468584,-0.05626827617342759,0.06892818428416282
Turkey,Heard of it,1197,213264.24949999998,76.56944900589647,1.3070773104685842,-0.025505146159061312,0.030286383732444255
United Kingdom,Never heard of it,992,42770.42079999999,19.501521751191518,0.9347590386435102,-0.30794267418103183,0.05917272338120113
United Kingdom,Heard of it,3089,176547.95519999997,80.49847824880848,0.9347590386435125,0.08122867045814408,0.03463101518959536
United Arab Emirates,Never heard of it,498,1700.489,13.503128644721876,0.73626726874662,-0.19512875766911733,0.06872653031955073
United Arab Emirates,Heard of it,3088,10892.8073,86.49687135527813,0.7362672687466194,-0.024281693572234715,0.023462434496579056
United States of America,Never heard of it,235,170791.01149999996,15.2038593567072,0.950904971299241,0.02660084060688403,0.07558233585314611
United States of America,Heard of it,1341,952548.8424999998,84.7961406432928,0.9509049712992392,0.12624691364422125,0.03583481113042849
Uruguay,Never heard of it,371,2743.6219,23.19155241851279,1.2153250949415846,-0.3360272995342401,0.06880569602096814
Uruguay,Heard of it,1208,9086.6422,76.80844758148721,1.2153250949415833,-0.26792500578486556,0.02514242622038497
Viet Nam,Never heard of it,674,129796.96999999999,42.15853818138001,1.3602740053009512,-0.25947934987234317,0.03500200541672552
Viet Nam,Heard of it,922,178081.281,57.841461818619976,1.3602740053009477,-0.3076913360871454,0.026384047605532465
